,Case ID,Sequence,cluster
24421,INC0027220,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24422,INC0027267,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24423,INC0027297,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24424,INC0027305,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24425,INC0027327,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24426,INC0027375,"Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24427,INC0027403,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24428,INC0027409,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24429,INC0027411,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24430,INC0027422,"Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24431,INC0027432,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24432,INC0027463,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24433,INC0027479,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24434,INC0027488,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24435,INC0027496,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24436,INC0027519,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24437,INC0027535,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24438,INC0027542,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24439,INC0027548,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24440,INC0027551,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24441,INC0027570,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24442,INC0027598,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24443,INC0027603,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24444,INC0027628,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24445,INC0027638,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24446,INC0027645,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24447,INC0027650,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24448,INC0027701,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24449,INC0027715,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24450,INC0027716,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24451,INC0027719,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24452,INC0027733,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24453,INC0027735,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24454,INC0027740,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24455,INC0027744,"New,priority:3 New,priority:1 Active,priority:1 Active,priority:1 Resolved,priority:1 Closed,priority:1",5
24456,INC0027767,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24457,INC0027772,"Active,priority:3 AwaitingVendor,priority:3 AwaitingVendor,priority:3 AwaitingVendor,priority:3 Resolved,priority:3 Closed,priority:3",5
24458,INC0027790,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24459,INC0027794,"New,priority:3 New,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",5
24460,INC0027819,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24461,INC0027821,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24462,INC0027824,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24463,INC0027841,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24464,INC0027858,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24465,INC0027859,"New,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24466,INC0027894,"Resolved,priority:3 Closed,priority:3",5
24467,INC0027908,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24468,INC0027927,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24469,INC0027952,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24470,INC0027976,"Resolved,priority:3 Closed,priority:3",5
24471,INC0027997,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24472,INC0028020,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24473,INC0028078,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24474,INC0028126,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24475,INC0028133,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24476,INC0028163,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24477,INC0028172,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24478,INC0028192,"Resolved,priority:3 Closed,priority:3",5
24479,INC0028201,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24480,INC0028250,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24481,INC0028253,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24482,INC0028263,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24483,INC0028270,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24484,INC0028281,"Active,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24485,INC0028285,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24486,INC0028292,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24487,INC0028306,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24488,INC0028365,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24489,INC0028375,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24490,INC0028395,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24491,INC0028401,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24492,INC0028404,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24493,INC0028405,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24494,INC0028410,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24495,INC0028430,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24496,INC0028450,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24497,INC0028474,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24498,INC0028499,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24499,INC0028501,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24500,INC0028522,"New,priority:4 New,priority:4 Resolved,priority:4 Closed,priority:4",5
24501,INC0028524,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24502,INC0028533,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24503,INC0028536,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24504,INC0028592,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24505,INC0028612,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24506,INC0028632,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24507,INC0028654,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24508,INC0028666,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24509,INC0028679,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24510,INC0028684,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24511,INC0028686,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24512,INC0028701,"Active,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24513,INC0028712,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24514,INC0028721,"Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24515,INC0028741,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24516,INC0028774,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24517,INC0028808,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24518,INC0028824,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24519,INC0028840,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24520,INC0028856,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24521,INC0028862,"New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 New,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24522,INC0028877,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24523,INC0028893,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24524,INC0028896,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24525,INC0028898,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24526,INC0028943,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24527,INC0028956,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24528,INC0028963,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24529,INC0028971,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24530,INC0028982,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24531,INC0028997,"Resolved,priority:3 Closed,priority:3",5
24532,INC0029005,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24533,INC0029014,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24534,INC0029016,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24535,INC0029017,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24536,INC0029067,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24537,INC0029094,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24538,INC0029106,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24539,INC0029118,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24540,INC0029120,"Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24541,INC0029124,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24542,INC0029144,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24543,INC0029167,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24544,INC0029178,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24545,INC0029180,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24546,INC0029185,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24547,INC0029212,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24548,INC0029220,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24549,INC0029229,"New,priority:4 New,priority:4 New,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24550,INC0029232,"Resolved,priority:3 Closed,priority:3",5
24551,INC0029241,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24552,INC0029250,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24553,INC0029273,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24554,INC0029284,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24555,INC0029289,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24556,INC0029296,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24557,INC0029305,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24558,INC0029329,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24559,INC0029338,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24560,INC0029353,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24561,INC0029363,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24562,INC0029365,"New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24563,INC0029390,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24564,INC0029413,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24565,INC0029415,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24566,INC0029417,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24567,INC0029465,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24568,INC0029514,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24569,INC0029529,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24570,INC0029559,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24571,INC0029583,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24572,INC0029589,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24573,INC0029608,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24574,INC0029618,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24575,INC0029638,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24576,INC0029652,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24577,INC0029659,"Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24578,INC0029690,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24579,INC0029697,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24580,INC0029750,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24581,INC0029781,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24582,INC0029782,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24583,INC0029795,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24584,INC0029806,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24585,INC0029807,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24586,INC0029815,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24587,INC0029837,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24588,INC0029846,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24589,INC0029859,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24590,INC0029861,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24591,INC0029889,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24592,INC0029897,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24593,INC0029904,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24594,INC0029914,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24595,INC0029936,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24596,INC0029953,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24597,INC0029956,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24598,INC0029976,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24599,INC0029979,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24600,INC0029983,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24601,INC0029991,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24602,INC0030003,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24603,INC0030007,"New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24604,INC0030009,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24605,INC0030022,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24606,INC0030029,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24607,INC0030034,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24608,INC0030043,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24609,INC0030047,"Resolved,priority:3 Closed,priority:3",5
24610,INC0030053,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24611,INC0030086,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24612,INC0030096,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24613,INC0030107,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24614,INC0030121,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24615,INC0030154,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24616,INC0030169,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24617,INC0030187,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24618,INC0030194,"Resolved,priority:3 Closed,priority:3",5
24619,INC0030256,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24620,INC0030267,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24621,INC0030296,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24622,INC0030318,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24623,INC0030324,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24624,INC0030335,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24625,INC0030343,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24626,INC0030353,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",5
24627,INC0030355,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24628,INC0030360,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24629,INC0030361,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24630,INC0030380,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24631,INC0030386,"New,priority:4 New,priority:4 Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",5
24632,INC0030395,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",5
24633,INC0030443,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24634,INC0030447,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24635,INC0030457,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24636,INC0030474,"Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",5
24637,INC0030480,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24638,INC0030503,"Resolved,priority:3 Closed,priority:3",5
24639,INC0030515,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24640,INC0030528,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24641,INC0030537,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",5
24642,INC0030554,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24643,INC0030588,"New,priority:1 Active,priority:1 Active,priority:1 Active,priority:1 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24644,INC0030627,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24645,INC0030699,"Active,priority:3 Resolved,priority:3 Closed,priority:3",5
24646,INC0030707,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
24647,INC0030710,"New,priority:3 Resolved,priority:3 Closed,priority:3",5
